name,address,postcode,lat,long,web
Holst Birthplace Museum,"4 Clarence Road, Pittville, Cheltenham, GL52 2AY",GL52 2AY,51.904046200527,-2.07073928153559,www.holstmuseum.org.uk
Chippenham Museum and Heritage Centre,"10 Market Place, Chippenham, Wiltshire, SN15 3HF",SN15 3HF,51.4575183628804,-2.11441726958971,www.chippenham.gov.uk/museum
Cobbaton Combat Collection,"Chittlehampton, Umberleigh, North Devon, EX37 9RZ",EX37 9RZ,51.0209080921373,-3.97817213648194,www.cobbatoncombat.co.uk
Red House Museum and Gardens,"Quay Road, Christchurch, Dorset, BH23 1BU",BH23 1BU,50.731921902084,-1.7757475044895,https://www.hampshireculturaltrust.org.uk/red-house-museum-and-gardens
Dean Heritage Centre,"Camp Mill, Soudley, Cinderford, Gloucestershire, GL14 2UB",GL14 2UB,51.7901324618217,-2.48704268972492,www.deanheritagecentre.com
Combe Martin Museum,"Cross Street, Seaside, Combe Martin, Devon, EX34 0DH",EX34 0DH,51.2063414862334,-4.03721837038534,www.combe-martin-museum.co.uk
Newcomen Engine House,"Mayors Avenue, Dartmouth, Devon, TQ6 9YY",TQ6 9YY,50.3522994979356,-3.57848465049073,www.discoverdartmouth.com
Kennet and Avon Canal Museum,"Canal Centre, The Wharf, Devizes, Wiltshire, SN10 1EB",SN10 1EB,51.354710149474,-1.99493915944902,www.katrust.org.uk
Wiltshire Museum,"41 Long Street, Devizes, Wiltshire, SN10 1NS",SN10 1NS,51.34961178475,-1.99340328412539,www.wiltshiremuseum.org.uk
Dinosaur Museum,"Icen Way, Dorchester, Dorset, DT1 1EW",DT1 1EW,50.7147560260616,-2.43396527800446,www.thedinosaurmuseum.com
Dorset County Museum,"High West Street, Dorchester, Dorset, DT1 1XA",DT1 1XA,50.7156876320685,-2.43734502825076,www.dorsetcountymuseum.org
Exeter’s Underground Passages,"2 Paris Street, Exeter, EX1 1GA",EX1 1GA,50.7248766891303,-3.52587119936202,www.exeter.gov.uk/passages
Falmouth Art Gallery,"Municipal Buildings, The Moor, Falmouth, Cornwall, TR11 2RT",TR11 2RT,50.1557489425734,-5.07249485459901,www.falmouthartgallery.com
National Maritime Museum Cornwall,"Discovery Quay, Falmouth, Cornwall, TR11 3QY",TR11 3QY,50.1515210678452,-5.06159718740739,www.nmmc.co.uk
Gloucester City Museum and Art Gallery,"Brunswick Road, Gloucester, GL1 1HP",GL1 1HP,51.8622271954666,-2.24609409262634,www.gloucestermuseums.co.uk
Gloucester Folk Museum,"99-103 Westgate Street, Gloucester, GL1 2PG",GL1 2PG,51.8671545450892,-2.2502020250825,www.gloucestermuseums@gloucester.co.uk
Nature in Art,"Wallsworth Hall, Twigworth, Gloucester, GL2 9PA",GL2 9PA,51.9060846688585,-2.23288840494978,www.nature-in-art.org.uk
Soldiers of Gloucestershire Museum,"Gloucester Docks, Gloucester, GL1 2HE",GL1 2HE,51.8639359262089,-2.25014058319467,www.gloster.org
"Flambards Park, Museum and Gardens","Clodgey Lane, Helston, Cornwall, TR13 0QA",TR13 0QA,50.0912054056861,-5.25928892846404,www.flambards.co.uk
Helston Museum,"Market Place, Helston, Cornwall, TR13 8TH",TR13 8TH,50.1013495962606,-5.27442594514783,www.helstonmuseum.co.uk
Allhallows Museum,"High Street, Honiton, Devon, EX14 1PG",EX14 1PG,50.8001430958397,-3.1878728479411,www.honitonmuseum.co.uk
Ilfracombe Museum,"Wilder Road, Ilfracombe, Devon, EX34 8AF",EX34 8AF,51.2101377232399,-4.12362060343894,www.ilfracombemuseum.co.uk
Kingsbridge Cookworthy Museum,"The Old Grammar School, 108 Fore Street, Kingsbridge, South Devon, TQ7 1AW",TQ7 1AW,50.2878649091149,-3.77793846150895,www.kingsbridgemuseum.org.uk
Langton Matravers Museum,"St George’s Close, Langton Matravers, Swanage, Dorset, BH19 3HZ",BH19 3HZ,50.6102856147295,-2.00349486421133,www.langtonia.org.uk
Lawrence House Museum,"9 Castle Street, Launceston, Cornwall, PL15 8BA",PL15 8BA,50.638313807916,-4.36230898161573,www.lawrencehousemuseum.org
Dingles Fairground Heritage Centre,"Fairground Heritage Centre, Milford, Lifton, Devon, PL16 0AT",PL16 0AT,50.6619052672225,-4.24593127531123,www.fairground-heritage.org.uk
Lostwithiel Museum,"16 Fore Street, Lostwithiel, Cornwall, PL22 0BW",PL22 0BW,50.4070901750893,-4.67004345982707,http://www.lostwithielmuseum.org/
Lyme Regis Philpot Museum,"Bridge Street, Lyme Regis, Dorset, DT7 3QA",DT7 3QA,50.7250356846113,-2.93251226090177,www.lymeregismuseum.co.uk
REME Museum,"REME Museum, MoD Lyneham, Lyneham, Chippenham, SN15 4XX",SN15 4XX,51.5057016931423,-1.96921953468653,www.rememuseum.org.uk
Athelstan Museum,"Town Hall, Cross Hayes, Malmesbury, Wiltshire, SN16 9BZ",SN16 9BZ,51.5838187757704,-2.09699719910982,www.athelstanmuseum.org.uk
Market Lavington Village Museum,"Church Street, Market Lavington, Wiltshire",No Valid Postcode Found,,,www.marketlavingtonmuseum.wordpress.com
Museum of Dartmoor Life,"3 West Street, Okehampton, EX20 1HQ",EX20 1HQ,50.7386854715121,-4.00381117231349,www.museumofdartmoorlife.co.uk
Padstow Museum,"The Men’s Institute, Market Place, Padstow, Cornwall, PL28",No Valid Postcode Found,,,www.padstowmuseum.co.uk
Geevor Tin Mine,"Pendeen, Penzance, Cornwall, TR19 7EW",TR19 7EW,50.1528255552076,-5.6759520074595,www.geevor.com
Levant Mine,"Levant Road, Trewellard, Pendeen, Penzance, Cornwall, TR19 7SX",TR19 7SX,50.1484433713058,-5.68306430846229
Penlee House Gallery and Museum,"Penlee Park, Morrab Road, Penzance, Cornwall, TR18 4HE",TR18 4HE,50.1171590374849,-5.54131437812051,www.penleehouse.org.uk
Museum of Design in Plastics,"Arts University Bournemouth, Wallisdown, Poole, Dorset, BH12 5HH",BH12 5HH,50.741373350093,-1.89810721077764,www.modip.ac.uk
Poole Museum and History Centre,"4 High Street, Poole, Dorset, BH15 1BW",BH15 1BW,50.7124518928745,-1.98863145427073,www.boroughofpoole.com/museums
Poole Museum Service,"Poole Museum and History Centre, 4 High Street, Poole, Dorset, BH15 1BW",BH15 1BW,50.7124518928745,-1.98863145427073
Scaplen’s Court Museum,"Sarum Street, Poole, BH15 1DA",BH15 1DA,50.7143760382727,-1.98596816999922,www.boroughofpoole.com/museums
Porthcurno Telegraph Museum,"Eastern House, Porthcurno, Penzance, Cornwall, TR19 6JX",TR19 6JX,50.0462587046951,-5.65598920843793,www.porthcurno.org.uk
Portland Museum,"217 Wakeham, Portland, DT5 1HS",DT5 1HS,50.5404883713201,-2.43017575940984,www.portlandmuseum.co.uk
Dartmoor Prison Museum,"HMP Dartmoor, Princetown, Yelverton, Devon, PL20 6RR",PL20 6RR,50.5492297978663,-3.9975303417085,www.dartmoor-prison.co.uk
Somerset Coalfield Life at Radstock Museum,"Waterloo Road, Radstock, BA3 3EP",BA3 3EP,51.2930567165072,-2.44648245802894,www.radstockmuseum.co.uk
Wheal Martyn China Clay Museum and Country Park,"Carthew, St Austell, Cornwall, PL26 8XG",PL26 8XG,50.369184065827,-4.80602207502916,www.wheal-martyn.com
Barbara Hepworth Museum and Sculpture Garden,"Barnoon Hill, St Ives, Cornwall, TR26 1AD",TR26 1AD,50.2131979860925,-5.48094963551242,www.tate.org.uk/stives
Penwith Galleries,"Back Road West, St Ives, Cornwall, TR26 1NL",TR26 1NL,50.2159326585254,-5.47915794486457
"St Ives Society of Artists, Mariners Gallery and Crypt Gallery","Norway Square, St Ives, Cornwall, TR26 1NA",TR26 1NA,50.2154949752185,-5.47995328000864,www.stisa.co.uk
Isles of Scilly Museum,"Church Street, Hugh Town, St Mary’s, Isles of Scilly, Cornwall, TR21 0JT",TR21 0JT,49.9146765354898,-6.31234721068148,www.iosmuseum.org
The Salisbury Museum,"The King’s House, 65 The Close, Salisbury, SP1 2EN",SP1 2EN,51.0640640977212,-1.79973538777737,www.salisburymuseum.org.uk
Young Gallery Salisbury,www.wiltshire.gov.uk,No Valid Postcode Found,,
Axe Valley Heritage Museum,"Town Hall, Fore Street, Seaton, Devon, EX12 2LD",EX12 2LD,,,www.seatonmuseum.co.uk
Shaftesbury Abbey Museum and Garden,"Park Walk, Shaftesbury, Dorset, SP7 8JR",SP7 8JR,51.0052323317089,-2.19767263174415,www.shaftesburyabbey.org.uk
Sidmouth Museum,"Church Street, Sidmouth, Devon, EX10 8LY",EX10 8LY,50.678967787395,-3.23914730069119,www.sidvaleassociation.org.uk
Artemis Archery Research Collection,"29 Batley Court, Oldland, South Gloucestershire, BS30 8YZ",BS30 8YZ,51.4444650939046,-2.46807376741571
Shoe Museum,"C & J Clark Ltd, Street, Somerset, BA16 0EQ",BA16 0EQ,51.127452085637,-2.73907368585728
Lydiard House,"Lydiard Park, Lydiard Tregoze, Swindon, Wiltshire, SN5 3PA",SN5 3PA,51.561147392281,-1.84805173931486,www.lydiardpark.org.uk
STEAM - Museum of the Great Western Railway,"Fire Fly Avenue, Swindon, Wiltshire, SN2 2EY",SN2 2EY,51.5633603023065,-1.79543208124623,www.swindon.gov.uk/steam
Teignmouth and Shaldon Museum - Teign Heritage,"29 French Street, Teignmouth, Devon, TQ14 8ST",TQ14 8ST,50.5473467126828,-3.49325743057066,www.teignheritage.org.uk
Tetbury Police Museum & Courtroom,"The Old Courthouse, 63 Long Street, Tetbury, Gloucestershire, GL8 8AA",GL8 8AA,51.6379752750902,-2.16075009373836,http://tetbury.gov.uk/tourism/tetbury-police-museum-courtroom/
John Moore Countryside Museum,"41 Church Street, Tewkesbury, Gloucestershire, GL20 5SN",GL20 5SN,51.9911506017975,-2.16048455878423,www.johnmooremuseum.org
Merchant’s House,"45 Church Street, Tewkesbury, GL20 5SN",GL20 5SN,51.9911506017975,-2.16048455878423
Tewkesbury Museum,"64 Barton Street, Tewkesbury, Gloucestershire, GL20 5PX",GL20 5PX,51.9926863911572,-2.15498496424041,www.tewkesburymuseum.org
Tiverton Museum of Mid Devon Life,"Beck’s Square, Tiverton, Devon, EX16 6PJ",EX16 6PJ,50.9012975626297,-3.48740307858999,www.tivertonmuseum.org.uk
Mount Edgcumbe House and Country Park,"Mount Edgcumbe House, Cremyll, Torpoint, Cornwall, PL10 1HZ",PL10 1HZ,50.3541451358634,-4.17747039748939,www.mountedgcumbe.gov.uk
Torquay Museum,"529 Babbacombe Road, Torquay, TQ1 1HG",TQ1 1HG,50.4629102801732,-3.51794400939979,www.torquaymuseum.org
Dartington Crystal Museum and Visitor Centre,"Dartington Crystal, Great Torrington, North Devon, EX38 7AN",EX38 7AN,50.9550775941775,-4.14760865391456,www.dartington.co.uk
Devonshire Collection of Period Costume: Totnes Fashion & Textiles Museum,"Bogan House, 43 High Street, Totnes, Devon, TQ9 5NP",TQ9 5NP,50.4317416637453,-3.68927840799805,www.devonmuseums.net
Totnes Elizabethan House Museum,"70 Fore Street, Totnes, Devon, TQ9 5RU",TQ9 5RU,50.4312770673943,-3.68658657412003,http://totnesmuseum.org/
Trowbridge Museum,"The Shires, Court Street, Trowbridge, Wiltshire, BA14 8AT",BA14 8AT,51.3204269288442,-2.20908542676082,www.trowbridgemuseum.co.uk
Royal Cornwall Museum,"25 River Street, Truro, Cornwall, TR1 2SJ",TR1 2SJ,50.263679048113,-5.0541373763218,www.royalcornwallmuseum.org.uk
Wareham Town Museum,"Town Hall, East Street, Wareham, Dorset, BH20 4NS",BH20 4NS,50.6861420780019,-2.10968123829547,www.wtm.org.uk
Warminster Museum,"Warminster Library, Three Horseshoes Walk, Warminster, BA12 9BT",BA12 9BT,51.2052534177649,-2.18026403291983
Wells and Mendip Museum,"8 Cathedral Green, Wells, Somerset, BA5 2UE",BA5 2UE,51.2105496112139,-2.64620507474703,www.wellsmuseum.org.uk
Weston-super-Mare Museum,"Burlington Street, Weston-super-Mare, North Somerset, BS23 1PR",BS23 1PR,51.3492623676411,-2.97456752962266,www.westonmuseum.org
Wilton Windmill,"Wilton Windmill, Wilton, Near Marlborough, Wiltshire.  SN8 3SW, SN8 3SW",SN8 3SW,51.3551341258169,-1.59750670892212,www.wiltonwindmill.co.uk
Priest’s House Museum & Garden,"23-27 High Street, Wimborne Minster, Dorset, BH21 1HR",BH21 1HR,50.7995992058399,-1.98744725918007,www.priest-house.co.uk
Winchcombe Folk and Police Museum,"Old Town Hall, High Street, Winchcombe, Cheltenham, Gloucestershire, GL54 5LJ",GL54 5LJ,51.9534394929151,-1.96394010250183,www.winchcombemuseum.org.uk
Commandery,"Sidbury, Worcester, WR1 2HU",WR1 2HU,52.1876299384186,-2.21696624381591
Elgar Birthplace Museum,"Crown East Lane, Lower Broadheath, Worcester, WR2 6RH",WR2 6RH,52.1991478515742,-2.28413547516322,www.elgarmuseum.org
Wotton Heritage Centre,"The Chipping, Wotton-under-Edge, Gloucestershire, GL12 7AD",GL12 7AD,51.6362472118551,-2.35422032205636,www.wottonheritage.com
Fleet Air Arm Museum,"Royal Naval Air Station, Yeovilton, Ilchester, Yeovil, Somerset, BA22 8HT",BA22 8HT,51.0118014264318,-2.64673083564496,www.fleetairarm.com
"Rhondda, Cynon, Taff County Borough Council Museums Service","Cynon Valley Museum and Gallery, Depot Road, Gadlys, Aberdare, CF44 8DL",CF44 8DL,51.7151331512884,-3.44897787987492
Abergavenny Museum,"The Castle, Castle Street, Abergavenny, Monmouthshire, NP7 5EE",NP7 5EE,51.8206466954432,-3.01828133898556,www.abergavennymuseum.co.uk
School of Art Museum and Galleries,"Aberystwyth University, School of Art, Buarth Mawr, Aberystwyth, Ceredigion, SY23 1NG",SY23 1NG,52.4135812285611,-4.07735807756983,www.aber.ac.uk/museum
Bangor University School of Biological Sciences,"Brambell Building, Deiniol Road, Bangor, Gwynedd, LL57 2UW",LL57 2UW,53.2261570536887,-4.1316688763833
Andrew Logan Museum of Sculpture,"Berriew, near Welshpool, Powys, SY21 8PJ",SY21 8PJ,52.5996190120942,-3.20435304003627,http://andrewloganmuseum.org
Llechwedd Slate Caverns,"Blaenau Ffestiniog, LL41 3NB",LL41 3NB,53.0070750428016,-3.94146732963703,www.llechwedd-slate-caverns.co.uk
Bodelwyddan Castle,"Bodelwyddan, near St Asaph, Denbighshire, LL18 5YA",LL18 5YA,53.2607655138075,-3.50284347869242,www.bodelwyddan-castle.co.uk
The Regimental Museum of the Royal Welsh,"The Barracks
Brecon
Powys, LD3 7EB",LD3 7EB,51.9444668833387,-3.38378730050517,www.royalwelsh.org.uk
South Wales Police Museum,"Police Headquarters, Cowbridge Road, Bridgend, Mid Glamorgan, CF31 3SU",CF31 3SU,51.4980901693115,-3.56409275331123,www.south-wales.police.uk/museum
"Buckley Library, Museum and Gallery","The Precinct, Buckley, Flintshire, CH7 2EF",CH7 2EF,53.1679395102265,-3.07885933423837,www.flintshire.gov.uk
Royal Welch Fusiliers Regimental Museum,"Caernarfon Castle, Caernarfon, Gwynedd, LL55 2AY",LL55 2AY,53.1395884920028,-4.27812194884637,www.rwfmuseum.org.uk
Caldicot Castle,"Caldicot Castle, Church Road, Caldicot, Monmouthshire, NP26 4HU",NP26 4HU,,,www.caldicotcastle.co.uk
Cardiff Castle,"Castle Street, Cardiff, CF10 3RB",CF10 3RB,51.4823594476725,-3.18106416610821,www.cardiffcastle.com
Techniquest,"Stuart Street, Cardiff, CF10 5BW",CF10 5BW,51.4628621863553,-3.16697163250029,www.techniquest.org
Carmarthenshire County Museum,"Abergwili, Carmarthen, SA31 2JG",SA31 2JG,51.8655829036044,-4.26690400836375,www.carmarthenshire.gov.uk
Gwili Steam Railway,"Bronwydd Arms Station, Bronwydd Arms, Carmarthen, SA33 6HT",SA33 6HT,51.8904057376524,-4.30099894721447,www.gwili-railway.co.uk
National Coracle Centre,"Cenarth Falls, Newcastle Emlyn, Carmarthenshire, SA38 9JL",SA38 9JL,52.0447382679532,-4.52594279436171,www.coracle_centre.co.uk
Chepstow Museum,"Gwy House, Bridge St, Chepstow, Monmouthshire, NP16 5EZ",NP16 5EZ,51.6449907267774,-2.67217904750404
Royal Cambrian Academy of Art,"Crown Lane, Conwy, LL32 8AN",LL32 8AN,53.2814183761271,-3.82996608016891,www.rcaconwy.org
National Wool Museum,"Dre-fach Felindre, Near Newcastle Emlyn, Llandysul, Carmarthenshire, SA44 5UP",SA44 5UP,52.02575194136,-4.39833756348791,http://www.museumwales.ac.uk/wool/
Haverfordwest Town Museum,"Castle House, The Castle, Haverfordwest, Pembrokeshire, SA61 2EF",SA61 2EF,51.8025626599543,-4.96997725517635,www.haverfordwest-town-museum.org.uk
Greenfield Valley Museum and Heritage Park,"Basingwerk House, Greenfield, Holywell, Flintshire, CH8 7GH",CH8 7GH,53.2877060518826,-3.20885964713362,www.greenfieldvalley.com
Kidwelly Industrial Museum,"Broadford, Kidwelly, Carmarthenshire, SA17 4LW",SA17 4LW,51.7464363069946,-4.28793564303069,www.carmarthenshire.gov.uk
Electric Mountain,"Llanberis, Gwynedd, LL55 4UR",LL55 4UR,53.118656378157,-4.12157721475205,www.electricmountain.co.uk
National Cycle Collection,"The Automobile Palace, Temple Street, Llandrindod Wells, Powys, LD1 5DL",LD1 5DL,52.2409262762996,-3.37748295082238,www.cyclemuseum.org.uk
Llandudno Museum (The Chardon Trust),"17-19 Gloddaeth Street, Llandudno, Conwy, LL30 2DD",LL30 2DD,53.3249433842234,-3.83260948720368,www.llandudno-tourism.co.uk/museum
Parc Howard Museum and Art Gallery,"Felinfoel Road, Llanelli, SA15 3LJ",SA15 3LJ,51.6893982278674,-4.16004753092773,www.carmarthenshire.gov.uk
Plas Newydd Country House and Gardens,"National Trust, Plas Newydd, Llanfairpwll, Isle of Anglesey, LL61 6DQ",LL61 6DQ,53.2031990206218,-4.22293233559716,www.nationaltrust.org
Llangollen Motor Museum,"Pentrefelin, Llangollen, Denbighshire, LL20 8EE",LL20 8EE,52.9838791352818,-3.18467316911985,www.llangollenmotormuseum.co.uk
Plas Newydd,"Hill Street, Llangollen, Denbighshire, LL20 8AW",LL20 8AW,52.9644518452422,-3.16471166653652,https://www.denbighshire.gov.uk/en/visitor/places-to-visit/museums-and-historic-houses/plas-newydd.aspx
Llanidloes Museum,"The Town Hall, Great Oak Street, Llanidloes, Powys",No Valid Postcode Found,,,http://powysmuseums.powys.gov.uk
Lloyd George Museum and ‘Highgate’ his boyhood home,"Llanystumdwy, Criccieth, Gwynedd, LL52 0SH",LL52 0SH,52.9216192762351,-4.26958845445249,www.gwynedd.gov.uk /museums
Minera Lead Mines,"Wern Lane, Minera, Wrexham., LL11 3DU",LL11 3DU,53.0514689144867,-3.08121369884758,www.wrexham.gov.uk/heritage
Mold Library Museum and Gallery,"Earl Road, Mold, Flintshire, CH7 1AP",CH7 1AP,53.1667185003585,-3.14325651465816,www.flintshire.gov.uk
"Oriel Gallery, Theatr Clwyd","Mold, Flintshire, CH7 1YA",CH7 1YA,53.1797103917601,-3.1373922225475,www.clwyd.theatr-cymru.co.uk
Nantgarw China Works Museum,"Nantgarw House, Tyla Gwyn, Nantgarw, Rhondda Cynon Taf, CF15 7TB",CF15 7TB,51.5611853409789,-3.27110568758166
Lleyn Historical and Maritime Museum,"Old St Mary’s Church, Church Street, Nefyn, Gwynedd, LL53 6LB",LL53 6LB,52.9369189536056,-4.51780699366234,llyn-maritime-museum.co.uk
Llancaiach Fawr Living History Museum,"Llancaiach Fawr Manor, Gelligaer Road, Nelson, Treharris, Caerphilly, CF46 6ER",CF46 6ER,51.6621481164056,-3.2832408775807,www.llancaiachfawr.co.uk
Winding House,"Cross Street, New Tredegar, NP24 6EG",NP24 6EG,51.7166902371993,-3.23556713252708,www.windinghouse.co.uk
Newport Museum and Art Gallery,"John Frost Square, Newport, South Wales, NP20 1PA",NP20 1PA,51.5855601002365,-2.99361694399921,www.newport.gov.uk/museumwww.newport.gov.uk/gallerywww.newport.gov.uk/ship
Newtown Textile Museum,"5-7 Commercial Street, Newtown, Powys,, SY16 2BL",SY16 2BL,52.518074579537,-3.31678098718587,www.newtowntextilemuseum.co.uk
Robert Owen Memorial Museum,"The Cross, Broad Street, Newtown, Powys, SY16 2BB",SY16 2BB,52.515406804384,-3.3149475125512,www.robert-owen-museum.org.uk
Turner House,"Plymouth Road, Penarth, South Glamorgan, CF64 3DM",No Valid Postcode Found,,,www.ffotogallery.org
Museum of Speed,"Pendine, SA33 4NY",SA33 4NY,51.7427307649809,-4.55824995008686,www.carmarthenshire.gov.uk
Amgueddfa Pontypool Museum,"Torfaen Museum Trust, Amgueddfa Pontypool Museum, Park Buildings, Pontypool, Torfaen, NP4 6JH",NP4 6JH,51.7036868166804,-3.03880674052554,www.pontypoolmuseum.org.uk
Pontypridd Museum,"Bridge Street, Pontypridd, Mid Glamorgan, CF37 4PE",CF37 4PE,51.6045218270026,-3.33703618383938
South Wales Miners’ Museum,"Afan Forest Park, Cynonville, Port Talbot,, SA13 3HG",SA13 3HG,51.6413797325711,-3.70239952001671,www.southwalesminersmuseum.co.uk
Porthcawl Museum,"Old Police Station, John Street, Porthcawl, Glamorgan, CF36 3BD",CF36 3BD,51.478299119227,-3.70403761528532
Judge’s Lodging,"Broad Street, Presteigne, Powys, LD8 2AD",LD8 2AD,52.2735833254123,-3.00584150230192,www.judgeslodging.org.uk
Rhayader Museum and Gallery,"Rhayader Museum & Gallery, East Street, Rhayader, Powys, LD6 5ER",LD6 5ER,52.3021903358453,-3.5049414563043,www.carad.org.uk
Rhondda Heritage Park,"Lewis Merthyr Colliery, Coed Cae Road, Trehafod, Rhondda, Rhondda Cynon Taff, CF37 2NP",CF37 2NP,51.6100373006698,-3.38634401388448,www.rhonddaheritagepark.com
Rhyl Museum,"Church Street, Rhyl, Clwyd, LL18 3AA",LL18 3AA,53.3216922365858,-3.48888935930704,https://www.denbighshire.gov.uk/en/visitor/places-to-visit/museums-and-historic-houses/rhyl-museum.aspx
Nantclwyd y Dre,"Castle Street, Ruthin, LL15 1DP",LL15 1DP,53.1136254215202,-3.31082538280697,https://www.denbighshire.gov.uk/en/visitor/places-to-visit/museums-and-historic-houses/nantclwyd-y-dre.aspx
Ruthin Gaol,"Yr Hen Garchar, 46 Clwyd Street, Ruthin, LL15 1HP",LL15 1HP,53.1135568712371,-3.31378155758042,https://www.denbighshire.gov.uk/en/visitor/places-to-visit/museums-and-historic-houses/ruthin-gaol.aspx
Swansea Museum,"Victoria Road, Maritime Quarter, Swansea, SA1 1SN",SA1 1SN,51.617753077921,-3.93808198423154,www.swanseamuseum.co.uk
Tenby Museum and Art Gallery,"Castle Hill, Tenby, Pembrokeshire, SA70 7BP",SA70 7BP,51.6722789654036,-4.69485408134681,www.tenbymuseum.org.uk
Narrow Gauge Railway Museum,"Talyllyn Railway, Wharf Station, Tywyn, Gwynedd, LL36 9EY",LL36 9EY,52.5837041254264,-4.08885028228742,www.ngrm.org.uk
Usk Rural Life Museum,"The Malt Barn, New Market Street, Usk, Monmouthshire, NP5 1AU",NP5 1AU,,,www.uskmuseum.org.uk
Powysland Museum,"The Canal Wharf, Welshpool, Powys, SY21 7AQ",SY21 7AQ,52.6585029041305,-3.14564919731251,http://.powysmuseums.powys.gov.uk
Wrexham County Borough Museum & Archives,"County Buildings, Regent Street, Wrexham, LL11 1RB",LL11 1RB,53.0473376340963,-2.99849777728623,www.wrecsam.gov.uk/amgueddfeydd and www.wrexham.gov.uk/heritage
Canolfan Y Plase,"Plassey Street, Y Bala, Gwynedd, LL23 7SW",LL23 7SW,52.9093616654584,-3.59907110116763
Acton Scott Historic Working Farm,"Wenlock Lodge, Acton Scott, Church Stretton, Shropshire, SY6 6QN",SY6 6QN,52.5047988588454,-2.8063700523817,www.actonscottmuseum.com
Lunt Roman Fort,"Coventry Road, Baginton, near Coventry, CV8 3AJ",CV8 3AJ,52.3729586677203,-1.49741732756926,www.luntromanfort.org
Wedgwood Museum Trading,"Wedgwood Drive, Barlaston, Stoke-on-Trent, Staffordshire, ST12 9ER",ST12 9ER,52.9531895696213,-2.17099434609335,www.wedgwoodmuseum.org.uk
Birmingham Museum and Art Gallery,"Chamberlain Square, Birmingham, B3 3DH",B3 3DH,52.4805822032042,-1.90318836639006,www.bmag.org.uk
Lapworth Museum of Geology,"Lapworth Museum of Geology, School of Geography, Earth and Environmental Sciences, University of Birmingham, Edgbaston, Birmingham, B15 2TT",B15 2TT,52.4514106480248,-1.93004739848518,www.lapworth.bham.ac.uk
Selly Manor Museum,"Selly Manor Museum, corner Maple Road and Sycamore Road, Bournville, Birmingham, B30 2AE",B30 2AE,52.4319415362183,-1.93581426263145,www.bvt.org.uk/sellymanor
Avoncroft Museum of Historic Buildings,"Stoke Heath, Bromsgrove, Worcestershire, B60 4JR",B60 4JR,52.3142200255299,-2.07242062198762,www.avoncroft.org.uk
Broseley Pipeworks,"Duke Street, Broseley, Shropshire, TF12 5LX",TF12 5LX,52.6168547079902,-2.48599413263851,www.ironbridge.org.uk
The National Brewery Centre,"The National Brewery Centre, Horninglow Street, Burton upon Trent,, DE141NG",DE141NG,52.8071725785877,-1.62740670694306,www.nationalbrewerycentre.co.uk
Compton Verney,"Compton Verney
Warwickshire, CV35 9HZ",CV35 9HZ,52.1728908509295,-1.54718270853568,www.comptonverney.org.uk
Coventry History Centre,"The Herbert Art Gallery and Museum, Jordan Well, Coventry, CV1 5QP",CV1 5QP,52.407194024346,-1.50612783140997,www.theherbert.org
Coventry Transport Museum,"Millennium Place, Hales Street, Coventry, CV1 1JD",CV1 1JD,52.4107889361871,-1.51017462888018,www.transport-museum.com
Culture Coventry,"Herbert Art Gallery and Museum, Jordan Well, Coventry, CV1 5QP",CV1 5QP,52.407194024346,-1.50612783140997
Herbert Art Gallery and Museum,"Jordan Well, Coventry, CV1 5QP",CV1 5QP,52.407194024346,-1.50612783140997,www.theherbert.org
Mead Gallery,"Warwick Arts Centre, University of Warwick, Coventry, CV4 7AL",CV4 7AL,52.3858122405983,-1.56481457296135,www.meadgallery.co.uk
Black Country Living Museum,"Tipton Road, Dudley, West Midlands, DY1 4SQ",DY1 4SQ,52.5220597183519,-2.07462017427892,www.bclm.com
Almonry Heritage Centre,"Abbey Gate, Evesham, Worcestershire, WR11 4BG",WR11 4BG,52.0917810326234,-1.94625595223734,www.almonryevesham.org
British Motor Museum,"Banbury Road, Gaydon, Warwick, CV35 0BJ",CV35 0BJ,52.1888641138946,-1.48099035110968,www.britishmotormuseum.co.uk
Cider Museum,"Pomona Place, off Grimmer Road, Hereford, HR4 0EF",HR4 0EF,52.0563050473834,-2.72527070927906,www.cidermuseum.co.uk
Hereford Museum and Gallery,"Broad Street, Hereford, Herefordshire, HR4 9AU",HR4 9AU,52.0547792202739,-2.71750178690817,www.herefordshire.gov.uk/museums
Waterworks Museum - Hereford,"Broomy Hill, Hereford, HR4 0LJ",HR4 0LJ,52.0521922078724,-2.73029367832227,www.waterworksmuseum.org.uk
Erasmus Darwin House,"Beacon Street, Lichfield, Staffordshire, WS13 7AD",WS13 7AD,52.6853549703395,-1.83312115350262,www.erasmusdarwin.org
Samuel Johnson Birthplace Museum,"Breadmarket Street, Lichfield, Staffordshire, WS13 6LG",WS13 6LG,52.683378762811,-1.8278921572158,www.samueljohnsonbirthplace.org.uk
Much Wenlock Museum,"High Street, Much Wenlock, Shropshire, TF13 6HR",TF13 6HR,52.5962939827737,-2.55761904278054,http://www.shropshire.gov.uk/museums/much-wenlock-museum-and-visitor-information-centre/
Oswestry Railway Centre,"Oswald Road, Oswestry, Shropshire, SY11 1RE",SY11 1RE,52.8603812638485,-3.05154767009197,www.cambrianrailwayssoc.co.uk
Forge Mill Needle Museum and Bordesley Abbey Visitor Centre,"Needle Mill Lane, Riverside, Redditch, Worcester, B98 8HY",B98 8HY,52.314898602954,-1.93483880923527,www.forgemill.org.uk
